,113567.SH,123105.SZ,128145.SZ,128040.SZ,123060.SZ,123125.SZ,113525.SH,128029.SZ,123123.SZ,128022.SZ,128069.SZ,128015.SZ,110056.SH,123139.SZ,123110.SZ,113642.SH,110038.SH,128046.SZ,128073.SZ,123027.SZ,113635.SH,123137.SZ,118001.SH,113502.SH,123023.SZ,123062.SZ,123097.SZ,127048.SZ,113620.SH,123045.SZ,123086.SZ,123084.SZ,128139.SZ,123073.SZ,113548.SH,113630.SH,123070.SZ,113599.SH,128013.SZ,128107.SZ,110071.SH,127013.SZ,113541.SH,113568.SH,127003.SZ,113550.SH,118002.SH,113036.SH,123024.SZ,110066.SH,113026.SH,128093.SZ,128103.SZ,123111.SZ,128096.SZ,123042.SZ,128094.SZ,127011.SZ,128113.SZ,123043.SZ,128050.SZ,113034.SH,113009.SH,110034.SH,113536.SH,123053.SZ,113607.SH,113528.SH,123081.SZ,110051.SH,123074.SZ,113614.SH,113603.SH,123028.SZ,128057.SZ,113580.SH,123102.SZ,123069.SZ,110033.SH,110041.SH,128018.SZ,123047.SZ,123051.SZ,123068.SZ,113014.SH,113572.SH,123030.SZ,113612.SH,123079.SZ,128051.SZ,123094.SZ,113012.SH,113508.SH,123033.SZ,128064.SZ,113509.SH,123066.SZ,123007.SZ,113040.SH,113611.SH,128032.SZ,127023.SZ,113543.SH,123058.SZ,110065.SH,113041.SH,113559.SH,110031.SH,113564.SH,128126.SZ,113557.SH,110069.SH,113038.SH,128052.SZ,113029.SH,113590.SH,113592.SH,128028.SZ,113583.SH,127008.SZ,128112.SZ,128065.SZ,128010.SZ,123055.SZ,123017.SZ,128115.SZ,113587.SH,128110.SZ,113035.SH,113556.SH,113586.SH,113008.SH,113032.SH,113520.SH,128019.SZ,128104.SZ,128102.SZ,113562.SH,123026.SZ,113581.SH,123036.SZ,113553.SH,113555.SH,123032.SZ,113020.SH,113521.SH,128058.SZ,128099.SZ,113571.SH,128098.SZ,128067.SZ,128043.SZ,113028.SH,113544.SH,128092.SZ,113547.SH,113554.SH,123037.SZ,128084.SZ,110042.SH,113019.SH,123020.SZ,113031.SH,113514.SH,113518.SH,123041.SZ,128045.SZ,128086.SZ,113022.SH,123040.SZ,128088.SZ,113558.SH,128089.SZ,128059.SZ,113552.SH,128080.SZ,113551.SH,128077.SZ,128054.SZ,113515.SH,113511.SH,113503.SH,128012.SZ,113531.SH,123021.SZ,110050.SH,128055.SZ,113517.SH,128016.SZ,123019.SZ,113510.SH,113540.SH,110046.SH,123009.SZ,110054.SH,128038.SZ,123016.SZ,113539.SH,128061.SZ,113522.SH,113538.SH,128060.SZ,123003.SZ,113523.SH,128068.SZ,128020.SZ,113533.SH,110049.SH,110030.SH,113529.SH,113507.SH,128047.SZ,127009.SZ,123001.SZ,128027.SZ,127010.SZ,113015.SH,128024.SZ,110040.SH,113513.SH,113018.SH,123006.SZ,113506.SH,123008.SZ,113512.SH,110032.SH,113010.SH,123005.SZ,110039.SH,128011.SZ,128009.SZ,110035.SH,113501.SH,113007.SH,110023.SH,128007.SZ,128008.SZ,125089.SZ,126729.SZ,110029.SH,128002.SZ,128005.SZ,110012.SH,113006.SH,110011.SH,110019.SH,110028.SH,128006.SZ,110020.SH,113001.SH,110022.SH,110018.SH,110027.SH,113002.SH,110015.SH,110017.SH,127002.SZ,113005.SH,110025.SH,128004.SZ,110024.SH,113003.SH,128003.SZ,128001.SZ,110007.SH,110016.SH,125887.SZ,110003.SH,129031.SZ,125731.SZ,110009.SH
2020/8/3,9.6071,,,12.7945,-8.1248,,7.0933,0.2194,,-0.1562,2.4531,35.8713,12.7259,,,,12.3976,9.7237,16.0746,3.7424,,,,72.6215,34.9849,-25.0219,,,,5.7286,,,,,1.2693,,,,5.2138,9.4489,6.975,9.2125,0.3866,12.6384,0.0286,2.787,,-6.7178,28.3675,3.9248,40.3214,23.9735,4.7767,,9.0747,17.3322,9.2074,34.5428,19.2741,8.9184,10.4731,6.0186,43.3616,12.7783,-0.6377,14.7247,,21.6763,,9.0633,,,,17.4313,8.7567,3.4847,,,15.365,18.307,36.0988,4.2146,0.3297,,18.5646,-3.66,-0.5955,,,7.3965,,38.4913,55.9322,22.3162,15.0536,3.787,,30.6048,,,79.7797,,8.7242,-11.4071,15.2836,,15.9895,32.3528,7.8501,,15.7065,12.6761,-8.5442,11.1325,3.0838,-4.0605,14.7198,8.8167,14.949,39.4777,-0.3714,14.9292,100.3473,9.2268,16.5016,4.2926,21.0705,10.8387,1.5667,5.5462,-7.0124,0.1073,19.2826,2.6488,6.2006,6.4158,1.5214,11.4164,-0.2047,-9.5683,24.0195,6.461,-0.9416,0.5744,9.2861,-0.2187,12.5131,4.6212,-0.9595,3.5807,11.7424,0.273,2.1667,7.6859,-0.2332,1.557,-2.9964,8.1699,-0.5582,0.0511,5.2878,-0.6953,0.2385,-1.161,-0.0738,0.3446,-1.3991,-0.0458,-0.1196,-0.7769,-0.8581,-0.5272,-0.4321,-0.1443,-0.3775,-0.092,,,,,,,39.8517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/4,9.1519,,,13.4289,-8.3013,,11.2377,2.1331,,0.9313,6.1387,37.1383,12.2302,,,,11.9524,5.5679,16.4489,0.1423,,,,70.7353,36.2608,-25.0872,,,,5.7623,,,,,2.1106,,,,4.8554,9.5051,7.3217,12.351,0.5162,13.507,0.052,3.4366,,-6.5385,32.3927,2.1669,40.7341,24.316,4.2648,,9.1612,19.5394,10.0468,24.1712,17.0124,9.6919,7.6143,6.5951,45.2462,18.1117,-0.0834,12.9916,,23.1673,,10.0303,,,,17.2182,8.6427,3.9053,,,16.0423,18.8539,37.2002,4.2755,0.742,,22.5937,-3.7087,0.6519,,,5.2958,,39.5238,55.06,23.5293,16.0866,-0.6743,,33.4088,,,81.5466,,8.1405,-12.3197,15.5209,,20.5243,33.4078,5.507,,13.7454,12.0154,-9.8103,10.0945,4.2481,1.7237,18.8433,5.0071,15.5845,35.8725,1.8721,13.7788,101.4602,9.2127,13.7926,4.5211,18.1301,12.4847,-2.172,6.3568,-6.9907,4.1052,16.6942,2.844,5.4052,5.0766,2.0006,8.2417,-0.1213,-7.5967,22.4803,6.3751,-1.2899,2.0528,7.6629,0.3979,12.9689,4.1411,0.0363,2.9208,12.9237,-0.6891,2.08,10.5922,0.4191,-0.1087,0.9773,3.727,-0.426,2.879,3.4386,-0.4275,-0.4401,-0.4084,0.1809,0.1277,0.0599,0.7541,-0.3719,-0.288,-0.0992,-0.2358,-0.5466,-0.0925,-1.1855,,,,,,,,40.3035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/5,10.7153,,,13.3766,-8.1955,,10.9698,2.5724,,1.0678,7.1886,35.9679,11.7062,,,,13.4729,6.4107,16.3529,0.1512,,,,58.0142,36.3967,-31.8921,,,,5.4169,,,,,0.3751,,,-5.1586,4.4145,8.4871,6.2765,13.2331,0.6149,12.8566,0.4278,5.1692,,-5.8139,31.2282,1.8026,41.8666,18.7954,4.6061,,4.7846,19.2889,8.5075,22.6016,18.9028,9.9491,7.1066,4.2581,44.5765,17.4106,0.5037,14.9134,,23.4539,,9.7568,,,,16.2801,8.6223,1.0115,,,17.2032,19.5837,36.1204,6.21,-0.014,,23.4551,-4.4243,-0.2704,,,4.1318,,41.2204,52.9967,19.3219,14.8132,-0.5325,,32.6613,,,79.9106,,2.2587,-13.2137,16.4745,,18.8394,32.8134,4.9389,,13.8469,11.4944,-8.8915,9.0294,-0.32,5.018,20.0663,5.4012,14.5769,30.2941,3.7911,15.0337,103.3529,9.4121,9.2941,0.5488,18.63,12.1398,-0.5961,6.0171,-9.6234,1.8161,16.196,0.3898,4.2941,6.0129,3.0915,8.5081,-0.7893,-3.6881,24.6402,4.1221,-0.2295,2.3454,6.7054,-0.2205,13.1214,5.4988,-1.3223,1.2821,8.8856,-0.1345,1.0106,9.562,-0.755,1.2986,-4.7224,4.2391,-0.5078,0.7771,2.6246,0.2133,-0.7728,-0.8926,-0.4552,-0.1703,-1.2801,-0.3204,-0.5701,-0.2,-0.3292,0.098,-0.7611,0.0478,2.2396,,,,,,,,34.3014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/6,11.4979,,,12.7009,-10.3008,,12.1942,1.175,,-0.93,6.9653,32.72,12.1442,,,,14.2849,6.4657,15.6522,0.9601,,,,63.6796,37.4312,-38.0815,,,,5.9895,,,,,0.4015,,,-3.4992,4.1498,9.6152,7.2196,12.7755,0.2814,12.8049,-0.3659,2.6947,,11.3035,27.6462,-0.8243,41.6029,21.4816,14.2942,,3.9159,19.8006,7.8816,26.4317,22.5304,10.1554,5.7262,5.3431,46.5211,17.5007,-0.4398,17.2762,,21.5214,,10.2159,,,,17.217,8.6545,2.5726,,,16.1871,19.1829,36.956,5.7634,-3.7439,,23.6903,-3.8178,1.2672,,,6.6247,,38.5987,49.0317,19.1853,16.2942,0.0337,,31.8877,,,79.7797,,2.2052,-13.0008,15.8964,,18.8639,32.5592,6.6506,6.719,15.5953,13.4222,-4.9189,5.5185,0.1053,2.3221,19.7277,7.2959,13.9967,26.5896,5.5415,15.9523,106.2418,10.9829,6.5483,1.1895,14.6449,11.3259,-1.8165,3.0509,-9.3278,4.1625,16.5704,0.1187,5.2517,5.6666,4.3326,8.0131,-0.952,-6.5753,25.173,4.5458,-0.2426,2.2224,8.2474,-0.3647,12.9869,5.0571,-3.8665,4.2497,9.8825,3.8534,-0.2532,10.913,0.6233,1.9172,-1.6974,1.6949,0.3625,-0.2416,4.3498,0.638,-0.7608,-0.1557,-0.963,-0.5289,-1.6646,-1.0251,-2.4797,-0.0582,-0.2033,-0.3869,-0.5629,-0.3707,-2.4635,,,,,,,,28.0412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/7,13.0991,,,15.1931,-12.6328,,12.4985,-0.5203,,0.0738,8.9601,35.5094,13.9443,,,,15.4782,6.8054,16.0916,0.3264,,,,70.9418,41.6801,-31.2099,,,,7.0732,,,,,2.0187,,,-1.4297,5.9249,9.9908,6.7247,15.5944,1.4061,13.4464,-0.0008,-1.2785,,12.9121,32.0273,-0.9531,43.2381,23.2532,27.8691,,1.9694,23.2925,5.3841,25.7561,24.4948,9.4045,6.0616,6.6921,48.5554,18.6817,0.8774,20.8745,,24.9753,,10.2649,,,,18.4326,9.9663,2.3165,,,17.5863,18.8348,39.6431,7.6549,-1.2876,,28.0999,-2.8508,1.5767,,,2.4273,,42.1042,46.648,15.8242,15.8106,1.9399,,32.0563,,,75.8365,,2.3868,19.832,18.1937,,18.7818,35.264,7.4314,9.0407,16.3505,15.5816,-9.3299,37.6093,-0.3805,0.8173,17.0621,7.9069,12.894,37.8816,7.5727,18.1512,106.7335,11.5725,7.6881,-0.746,7.228,13.1996,-0.4933,4.8688,-9.8078,4.6121,15.6651,0.6913,7.8481,5.5435,2.4235,5.921,0.2389,-7.219,25.454,5.7709,-0.6156,0.9834,7.9127,1.2844,13.5509,4.6836,-3.0234,1.1276,8.404,4.2808,1.0005,9.9193,0.8316,0.956,-0.5153,3.2068,-0.6118,-1.6579,2.382,-0.1741,-0.59,2.2447,-0.0515,-0.8595,-1.3989,-0.4731,-0.7809,1.2132,-0.1413,-0.2966,0.1018,-0.0934,,,,,,,,,24.4183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/10,13.7355,,,15.1717,-17.7241,,13.4854,-0.1843,,5.042,9.8253,32.9233,13.2893,,,,14.685,5.3471,23.4147,-0.0973,,,,63.7115,38.699,-26.309,,,,7.4382,,,,,3.2763,,,-2.9711,3.0636,6.0136,5.9411,14.927,1.7042,12.3417,0.64,-0.1032,,11.2515,34.4672,-0.792,39.9899,22.8137,37.4969,,6.0526,23.4985,6.4567,23.3941,23.3308,14.6354,6.5205,5.4075,44.8315,18.0778,2.1025,20.0461,,24.6553,,9.3702,,,,16.7469,7.1455,1.0258,,,16.4329,17.8823,38.1383,8.6352,-1.4447,,27.5964,-0.7088,2.1001,,,6.9666,,41.1034,43.5507,10.017,14.0026,0.8855,,31.4286,,,75.7737,,-0.2148,25.9499,17.7118,,17.7809,33.4948,7.7976,12.4081,14.0033,14.5074,-10.0715,61.1481,0.1303,0.9016,13.7129,9.0153,11.7537,47.4138,7.1852,19.0813,98.5866,11.5599,6.6233,-0.5349,6.4952,15.1623,-2.234,5.9767,-10.9824,3.6725,14.3826,3.2665,8.006,5.3262,0.4408,4.5911,-0.7586,-10.1267,17.3474,2.3114,-0.4779,7.4824,5.9874,1.9422,11.8452,3.7333,-3.9152,3.736,7.3362,11.3478,1.1837,8.8992,-0.0017,2.565,-0.9121,0.6527,-1.5668,-0.5009,-1.3332,2.7185,-0.8662,8.2936,0.2281,-0.9057,-2.1991,-0.5189,-0.9576,1.1617,-0.3061,-0.6084,-0.9475,-0.576,,,,,,,,,22.6936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/11,17.3395,,,16.8624,-19.1187,,11.9424,2.264,,8.4484,12.5673,36.368,13.6614,,,,15.9927,10.0922,24.4865,-0.7741,,,,68.4129,43.0777,-25.3803,,,,8.4569,,,,,2.1433,,,-4.2438,4.1777,5.9719,9.7453,16.4602,3.6774,13.1725,1.3934,-0.7896,,13.6062,38.5198,0.638,37.5302,23.7853,23.6733,,6.2186,29.3767,6.8202,23.7704,21.4379,18.2322,5.9953,3.1789,45.5183,18.9739,4.5817,20.1566,,27.2065,,10.6657,,,,19.8718,0.7424,2.1685,,,18.2855,17.7392,40.276,11.8526,0.3876,,23.658,0.8706,3.7356,,,10.0075,,43.8337,45.8754,8.4706,15.1204,-1.5689,,36.0535,,,73.642,,-0.5083,23.0359,18.491,,21.7311,35.8834,8.4512,13.0314,16.7679,12.3028,-7.421,56.211,1.7754,3.2103,12.5967,6.7386,12.1229,46.6611,6.3521,14.6596,102.2846,12.6202,7.971,0.0076,5.1635,16.5646,-3.3716,9.0215,-10.864,-0.5688,14.7716,1.931,8.311,7.0696,0.7502,4.3912,0.8975,-13.0706,15.5819,-0.2991,0.7619,10.7174,5.5399,3.3542,10.4587,6.1087,-4.5893,5.8219,8.6603,5.7927,0.6575,8.8125,-0.5091,5.0952,-0.5191,0.8792,0.0706,-1.2335,-1.1947,4.703,-0.7453,8.6123,0.1334,-0.9647,-0.5683,-0.6545,-1.2417,0.3505,-0.1109,-0.3492,-1.0209,-1.0495,,,,,,,,,28.4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/12,16.6254,,,18.3095,-16.163,,12.9375,1.4636,,9.481,13.0289,37.0019,12.9882,,,,17.18,8.5968,19.5386,-0.6943,,,,71.2768,40.7831,-22.6577,,,,9.4599,,,,,2.948,,,-4.9406,0.9864,7.1892,11.5565,17.251,3.86,13.4395,-1.0476,-0.3627,,13.0336,40.2643,0.5096,34.7993,24.4869,22.2673,,4.979,30.9268,8.4497,27.2947,22.42,18.0545,6.2057,5.1982,41.645,21.1087,3.9747,23.3116,,25.0211,,9.5911,,,,17.0989,0.8195,0.3296,,,16.6811,17.4702,39.9789,11.5457,0.6381,,30.1437,-1.0792,3.4092,,,6.5804,,44.747,41.1887,7.6075,12.7758,-1.9101,,29.838,,,66.9558,,-1.8051,21.6,18.6902,,18.1172,38.7393,11.1726,5.7958,15.6706,11.389,-4.6785,75.6708,2.9447,5.0479,11.66,0.9554,12.394,53.5523,0.0755,9.408,99.3244,12.416,4.1099,-1.9961,9.2462,14.4157,-4.099,9.0975,-11.3372,1.4951,14.5332,3.3939,8.2865,7.1021,-2.38,4.4986,0.0848,-8.7797,15.7977,0.9978,0.1783,13.9567,5.7662,1.0923,8.7539,5.2945,-5.0406,6.2856,8.7885,6.447,0.8265,7.146,0.1233,3.6922,-0.0603,1.1926,-2.5175,-0.9966,1.9483,1.9206,-0.3842,15.6871,-0.6256,0.0178,-1.7594,-0.4876,-0.5825,-0.0972,-0.4483,-0.2911,0.4497,-0.9757,,,,,,,,,32.7114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/13,13.8111,,,17.6579,-12.1179,,13.1744,0.5104,,8.2971,13.5223,37.8508,13.1495,,,,18.3289,8.3245,23.3726,-0.7211,,,,69.5987,39.4903,-21.2747,,,,8.9763,,,,,4.6561,,,-8.3795,2.6163,8.0581,10.9033,16.3548,3.7118,11.5871,-0.2638,-2.1926,,12.7559,43.5604,1.6239,38.2869,24.1208,20.9739,,3.9427,33.4635,7.8371,24.0258,20.9829,19.4199,6.9944,7.5605,45.2437,21.0696,5.5109,23.0357,,25.1574,,10.0646,,,,15.8979,2.1202,1.8423,,,16.5128,15.7617,37.8892,11.0236,1.3131,,28.8079,-1.3397,4.079,,,7.3364,,44.4057,44.4457,12.9639,10.7168,-0.6122,,30.5156,,,65.2989,,-0.6533,20.8669,20.6918,,17.5038,39.7127,10.3476,9.6467,16.1281,9.4122,-5.919,82.3921,5.0978,5.8586,11.217,4.743,11.7863,75.4321,3.2618,9.178,99.8901,6.2775,6.1747,-3.1802,11.6222,14.6673,-2.0257,8.3163,-11.0142,1.1282,13.5732,10.4661,10.1356,2.9565,-1.2182,4.1411,1.4473,-9.1687,13.6459,-0.0751,-0.1274,33.4789,5.1435,1.3021,6.1019,5.6,-5.5332,7.222,8.066,35.3905,1.8034,8.114,0.0245,4.2809,-0.0911,5.9498,-0.4572,-1.2419,-1.1093,5.0608,-0.7528,21.1073,-1.4604,-0.2215,-1.7089,-0.3715,-1.1283,-0.1734,-0.0872,-0.0132,-0.5722,-1.7911,,,,,,,,,30.7412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/14,13.2932,,,17.6414,-15.2097,,13.1545,2.5459,,6.6989,12.2725,37.2551,12.7789,,,,18.2862,6.9333,18.7051,-0.5267,,,,70.8383,38.0743,-19.8038,,,,7.7762,,,,,3.7541,,,-10.0073,2.2643,8.2175,9.9426,16.3526,1.6973,11.5113,-0.3571,-1.161,,13.416,39.8337,2.8122,38.3802,22.9073,20.9453,,6.0419,30.5298,8.4447,22.6769,17.8316,17.7036,5.4648,8.4484,45.019,21.295,4.2775,20.7958,,24.9932,,9.4308,,,,15.0928,0.448,0.8074,,,16.4473,15.134,36.721,10.1599,1.079,,30.3095,-2.4081,1.9449,,,7.2089,,41.3021,44.3092,11.1167,12.0137,0.2003,,32.8629,,,66.2407,,-0.6724,14.984,19.2915,,15.2785,36.8908,9.8864,11.7915,16.6741,3.4542,-6.3532,84.4893,3.4147,3.6564,11.5049,4.9891,10.2658,46.9376,0.3983,9.837,102.1749,13.4837,5.1289,-2.788,3.8416,14.9316,-3.4548,6.4,-10.6039,2.1806,15.1697,3.713,8.6069,5.7394,-2.9295,3.459,-0.0076,-9.0985,11.0121,-1.1085,-0.3655,14.5419,7.5514,0.4575,6.3232,4.0743,-5.0632,7.0672,5.1478,14.527,1.0748,4.7131,-0.4701,0.181,-0.4665,-0.5017,-0.3941,-3.3408,-0.7142,1.0276,-1.3856,6.1434,-1.281,-0.7863,-3.9943,-0.5238,-0.6002,-0.2939,-0.2699,-0.6665,-0.328,-0.6179,,,,,,,,,30.7459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/17,13.4809,,,17.1411,16.5744,,12.9605,4.1096,,7.1314,11.6914,35.6972,11.3983,,,,16.2183,7.771,17.2297,-0.3578,,,,67.2968,36.3003,-2.6451,,,,7.4626,,,,,2.7513,,,-10.8797,2.4146,6.2381,9.212,14.1393,1.8126,11.16,0.7838,1.2059,,12.2442,38.2963,-2.1164,37.9019,22.7672,46.1194,,5.4895,27.7307,7.3167,18.2273,17.5718,16.5838,5.1111,7.4896,43.6242,18.9283,3.8528,17.8245,,21.5859,,8.524,,,,14.2992,0.4186,1.3274,,,11.9489,14.4,34.5116,10.4519,-0.0977,,30.176,-2.8652,1.6645,,,7.2771,,40.4867,37.7176,11.5718,11.7744,-0.4807,,30.4792,,,59.3729,,-0.2542,15.4031,16.9628,,13.8807,34.155,8.7721,10.4189,15.9676,6.0888,-5.8015,67.2896,2.6009,3.4388,7.9376,6.5926,11.0289,33.5703,0.8348,9.2189,101.2826,10.3206,2.7917,-3.1341,2.4244,14.6764,-3.1826,5.4586,-11.4643,3.2184,10.9474,5.852,6.5648,5.8942,-1.0856,7.4566,0.7157,-8.7065,10.9655,-1.1795,1.6986,11.1575,3.2382,-0.7565,3.9382,2.48,-4.9797,7.8523,5.0957,17.7914,-0.6273,3.3112,-0.6585,-0.6673,-0.977,-0.5357,0.0429,-1.7489,-0.598,0.042,-0.9357,1.1953,-0.4194,-0.1959,-4.3017,-0.276,-1.4478,-0.2201,-0.5137,-0.7703,-0.1063,-0.8452,,,,,,,,,30.3719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/18,13.4162,,,17.1326,17.318,,10.7671,3.0639,,7.6024,11.1325,35.5157,13.0942,,,,15.5147,10.1427,16.1739,-0.422,,,,66.7106,37.0033,-3.1377,,,,8.1282,,,,,2.3848,,,-14.8834,3.9322,7.7896,9.5279,14.3917,2.8418,10.2942,1.0246,0.9463,,11.9488,36.2241,-2.3423,37.3077,23.4034,50.6096,,6.4101,27.094,6.5183,18.0275,16.4973,14.9378,3.5483,8.7214,45.3749,18.7635,3.8177,17.5691,,21.8894,,8.9301,,,,16.0752,0.6585,0.6058,,,12.3911,14.64,35.3665,10.3529,-0.69,,30.6328,-3.3348,1.5141,,,8.0382,,37.2849,38.204,16.1007,10.3646,-0.3899,,32.8763,,,58.2098,,-0.5411,15.0271,14.6538,,11.3373,33.7145,7.555,10.1405,15.2582,7.5532,-7.0951,70.0461,1.9599,5.2841,5.612,7.3922,10.2416,29.9555,2.5084,11.274,95.4181,10.8244,3.9974,-0.3776,0.4376,13.5195,-3.0207,6.2586,-11.3391,0.873,10.9174,0.0914,9.0344,5.8753,-1.4485,11.0793,1.4137,-7.8903,12.1405,-0.8535,-0.2432,9.9248,4.7654,0.1012,5.4766,3.3787,-3.9663,6.8395,5.2456,17.1495,-0.4343,1.4113,-0.9153,-0.1747,-0.5572,-0.1655,-0.2113,-0.2577,-0.1225,-0.4261,-0.5931,-0.2271,-0.6558,-0.2341,-2.76,-0.4088,-0.8095,-0.268,-0.3072,-1.1353,-0.717,0.9314,,,,,,,,,28.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/19,11.9786,,,18.545,19.6255,,14.1304,2.383,,9.0476,13.9909,39.1204,15.2143,,,,17.7563,13.6213,12.4933,0.0245,,,,71.792,39.8319,0.6628,,,,10.0159,,,,,2.9289,,,-14.177,0.2936,8.5356,7.4051,16.0796,2.9964,11.9972,2.8485,-1.0693,,13.7507,37.1673,-1.5928,37.7476,25.4613,48.4385,,9.2614,29.9802,6.2696,21.782,14.3811,17.6249,5.3756,9.634,46.1751,21.5631,5.4346,19.3974,,23.6479,,10.5265,,,,13.8925,1.1488,2.1858,,,13.2719,12.8822,38.7303,9.9918,1.4661,,37.4285,-2.5101,3.1845,,,10.309,,37.0219,37.8984,18.9966,11.1478,-0.5323,,35.1478,,,55.4985,,-0.2043,20.9393,13.7453,,14.1012,36.1749,7.0696,12.802,15.7543,6.6644,-1.4382,64.6407,3.9616,8.3286,3.9046,10.3514,9.0678,36.6264,4.1328,15.3934,100.9764,10.3253,7.8684,-1.8154,1.7093,13.7241,-2.55,9.0582,-11.7756,2.6349,10.048,0.8549,10.9346,7.2154,-0.7793,16.9803,3.2471,-6.8615,15.3821,-1.2342,0.1303,14.13,4.1935,1.4106,10.7024,3.3976,-5.9395,8.1188,4.2274,14.1578,-1.6703,1.7106,-0.4664,2.8477,-0.7291,1.3175,-0.3153,0.1967,-0.7489,-0.4663,-0.4807,-0.4717,1.217,-0.1807,-1.4958,-0.3106,-0.6988,-0.1729,-0.547,,-0.6818,1.662,,,,,,,,,31.1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/8/20,14.7198,,,18.0707,22.359,,14.3712,-0.1641,,8.8661,12.385,38.9456,15.4574,,,,18.0595,11.2915,13.065,-0.3758,,,,71.0912,36.7192,1.4731,,,,8.062,,,,,2.3893,,,-13.8195,4.8212,8.7366,8.3507,16.0546,1.8817,12.702,6.0396,0.1936,,14.0791,39.0983,-0.7657,39.5849,25.1254,48.1873,,7.627,29.1365,6.304,23.2237,12.6586,17.6127,4.9912,7.6673,47.2211,20.5508,4.4806,18.5118,,24.579,,10.4869,,,,17.9382,2.1474,2.3271,,,17.106,16.3071,40.3651,12.719,1.8682,,40.8037,-2.7567,3.0484,,,10.6395,,31.0438,40.1196,22.3823,7.5193,1.8477,,33.3886,,,57.851,,-0.5651,21.6051,14.3238,,12.1453,38.3044,3.7161,17.2805,16.3497,6.555,2.6255,69.4977,2.8882,8.5155,-0.4541,13.2188,10.7231,43.7971,-0.2797,16.701,104.0723,7.9281,7.8571,-3.378,0.4531,15.6012,-3.6421,9.8658,-9.8671,3.8488,8.6756,-0.1006,9.6126,6.0377,-3.7258,16.2417,2.437,-7.9212,20.0612,-0.9815,0.5473,19.4079,2.3187,3.5102,8.2872,0.963,-5.3363,7.1575,7.4529,14.7439,-0.4529,2.7022,-0.778,3.1982,-0.26,4.7737,-0.6326,-0.2743,-0.8526,-0.0669,-0.3608,1.0961,0.9317,-0.2475,-0.3986,-0.0488,-0.4138,,-1.2014,,3.2588,3.5518,,,,,,,,,35.6171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
